   520 -3.323472e+000 -3.475901e+000 +1.524290e-001 +0.000000e+000
   530 -3.323184e+000 -3.477924e+000 +1.547397e-001 +0.000000e+000
   540 -3.322489e+000 -3.473104e+000 +1.506152e-001 +0.000000e+000
   550 -3.322757e+000 -3.482224e+000 +1.594673e-001 +0.000000e+000
   560 -3.323287e+000 -3.476949e+000 +1.536618e-001 +0.000000e+000
   570 -3.323400e+000 -3.484135e+000 +1.607349e-001 +0.000000e+000
   580 -3.323606e+000 -3.479117e+000 +1.555109e-001 +0.000000e+000
   590 -3.322857e+000 -3.474299e+000 +1.514414e-001 +0.000000e+000
   600 -3.322795e+000 -3.477594e+000 +1.547988e-001 +0.000000e+000
   610 -3.323123e+000 -3.477571e+000 +1.544476e-001 +0.000000e+000
   620 -3.322790e+000 -3.472635e+000 +1.498450e-001 +0.000000e+000
   630 -3.322775e+000 -3.475653e+000 +1.528787e-001 +0.000000e+000
   640 -3.323311e+000 -3.489105e+000 +1.657945e-001 +0.000000e+000
   650 -3.323828e+000 -3.482850e+000 +1.590221e-001 +0.000000e+000
   660 -3.323574e+000 -3.474971e+000 +1.513975e-001 +0.000000e+000
   670 -3.323382e+000 -3.476755e+000 +1.533725e-001 +0.000000e+000
   680 -3.322598e+000 -3.473669e+000 +1.510709e-001 +0.000000e+000
   690 -3.322072e+000 -3.479162e+000 +1.570897e-001 +0.000000e+000
   700 -3.321665e+000 -3.474443e+000 +1.527779e-001 +0.000000e+000
   710 -3.322591e+000 -3.482716e+000 +1.601250e-001 +0.000000e+000
   720 -3.322864e+000 -3.481243e+000 +1.583786e-001 +0.000000e+000
   730 -3.322705e+000 -3.472533e+000 +1.498276e-001 +0.000000e+000
   740 -3.322301e+000 -3.478016e+000 +1.557145e-001 +0.000000e+000
   750 -3.322794e+000 -3.476853e+000 +1.540593e-001 +0.000000e+000
   760 -3.322676e+000 -3.477431e+000 +1.547555e-001 +0.000000e+000
   770 -3.322814e+000 -3.473271e+000 +1.504570e-001 +0.000000e+000
   780 -3.322363e+000 -3.475925e+000 +1.535627e-001 +0.000000e+000
   790 -3.321746e+000 -3.475389e+000 +1.536426e-001 +0.000000e+000
   800 -3.321935e+000 -3.479677e+000 +1.577422e-001 +0.000000e+000
   810 -3.322885e+000 -3.478141e+000 +1.552562e-001 +0.000000e+000
   820 -3.322761e+000 -3.477108e+000 +1.543470e-001 +0.000000e+000
   830 -3.322096e+000 -3.476412e+000 +1.543157e-001 +0.000000e+000
   840 -3.322101e+000 -3.478303e+000 +1.562018e-001 +0.000000e+000
   850 -3.321822e+000 -3.477992e+000 +1.561704e-001 +0.000000e+000
   860 -3.321841e+000 -3.477221e+000 +1.553796e-001 +0.000000e+000
   870 -3.322513e+000 -3.476894e+000 +1.543810e-001 +0.000000e+000
   880 -3.322201e+000 -3.476656e+000 +1.544552e-001 +0.000000e+000
   890 -3.322214e+000 -3.479088e+000 +1.568743e-001 +0.000000e+000
   900 -3.322919e+000 -3.477358e+000 +1.544389e-001 +0.000000e+000
   910 -3.322653e+000 -3.477747e+000 +1.550938e-001 +0.000000e+000
   920 -3.321823e+000 -3.472009e+000 +1.501860e-001 +0.000000e+000
   930 -3.321894e+000 -3.477793e+000 +1.558990e-001 +0.000000e+000
   940 -3.321952e+000 -3.477879e+000 +1.559262e-001 +0.000000e+000
   950 -3.322227e+000 -3.477238e+000 +1.550115e-001 +0.000000e+000
   960 -3.322182e+000 -3.475930e+000 +1.537477e-001 +0.000000e+000
   970 -3.322430e+000 -3.477743e+000 +1.553135e-001 +0.000000e+000
   980 -3.323018e+000 -3.481843e+000 +1.588247e-001 +0.000000e+000
   990 -3.323099e+000 -3.476771e+000 +1.536717e-001 +0.000000e+000
  1000 -3.323184e+000 -3.477656e+000 +1.544725e-001 +0.000000e+000
  1010 -3.322218e+000 -3.475957e+000 +1.537395e-001 +0.000000e+000
  1020 -3.322884e+000 -3.481275e+000 +1.583909e-001 +0.000000e+000
  1030 -3.323099e+000 -3.482034e+000 +1.589345e-001 +0.000000e+000
  1040 -3.322987e+000 -3.475320e+000 +1.523337e-001 +0.000000e+000
  1050 -3.322317e+000 -3.471746e+000 +1.494287e-001 +0.000000e+000
  1060 -3.322809e+000 -3.481947e+000 +1.591379e-001 +0.000000e+000
  1070 -3.323210e+000 -3.478297e+000 +1.550871e-001 +0.000000e+000
  1080 -3.323073e+000 -3.482581e+000 +1.595071e-001 +0.000000e+000
  1090 -3.323525e+000 -3.475761e+000 +1.522361e-001 +0.000000e+000
  1100 -3.323026e+000 -3.479091e+000 +1.560643e-001 +0.000000e+000
  1110 -3.323399e+000 -3.476506e+000 +1.531071e-001 +0.000000e+000
  1120 -3.323655e+000 -3.481769e+000 +1.581148e-001 +0.000000e+000
  1130 -3.322706e+000 -3.477781e+000 +1.550754e-001 +0.000000e+000
  1140 -3.323170e+000 -3.481067e+000 +1.578973e-001 +0.000000e+000
  1150 -3.323334e+000 -3.478249e+000 +1.549142e-001 +0.000000e+000
  1160 -3.323306e+000 -3.474290e+000 +1.509837e-001 +0.000000e+000
  1170 -3.323022e+000 -3.475791e+000 +1.527691e-001 +0.000000e+000
  1180 -3.322342e+000 -3.476481e+000 +1.541390e-001 +0.000000e+000
  1190 -3.322823e+000 -3.477825e+000 +1.550016e-001 +0.000000e+000
  1200 -3.322915e+000 -3.480765e+000 +1.578506e-001 +0.000000e+000
  1210 -3.322675e+000 -3.477368e+000 +1.546931e-001 +0.000000e+000
  1220 -3.322629e+000 -3.481194e+000 +1.585647e-001 +0.000000e+000
  1230 -3.322861e+000 -3.476834e+000 +1.539727e-001 +0.000000e+000
  1240 -3.322536e+000 -3.475428e+000 +1.528915e-001 +0.000000e+000
  1250 -3.323648e+000 -3.480762e+000 +1.571139e-001 +0.000000e+000
  1260 -3.323421e+000 -3.473087e+000 +1.496663e-001 +0.000000e+000
  1270 -3.323168e+000 -3.478377e+000 +1.552091e-001 +0.000000e+000
  1280 -3.323173e+000 -3.476677e+000 +1.535038e-001 +0.000000e+000
  1290 -3.324161e+000 -3.486881e+000 +1.627198e-001 +0.000000e+000
  1300 -3.324170e+000 -3.477075e+000 +1.529049e-001 +0.000000e+000
  1310 -3.323571e+000 -3.479141e+000 +1.555706e-001 +0.000000e+000
  1320 -3.323616e+000 -3.476674e+000 +1.530582e-001 +0.000000e+000
  1330 -3.323263e+000 -3.477007e+000 +1.537440e-001 +0.000000e+000
  1340 -3.322755e+000 -3.474444e+000 +1.516890e-001 +0.000000e+000
  1350 -3.322902e+000 -3.477842e+000 +1.549405e-001 +0.000000e+000
  1360 -3.322737e+000 -3.476720e+000 +1.539829e-001 +0.000000e+000
  1370 -3.322308e+000 -3.475242e+000 +1.529339e-001 +0.000000e+000
  1380 -3.322312e+000 -3.478618e+000 +1.563062e-001 +0.000000e+000
  1390 -3.322996e+000 -3.482252e+000 +1.592557e-001 +0.000000e+000
  1400 -3.322585e+000 -3.476551e+000 +1.539660e-001 +0.000000e+000
  1410 -3.322771e+000 -3.478575e+000 +1.558045e-001 +0.000000e+000
  1420 -3.322473e+000 -3.473793e+000 +1.513203e-001 +0.000000e+000
  1430 -3.322939e+000 -3.482314e+000 +1.593749e-001 +0.000000e+000
  1440 -3.322658e+000 -3.478420e+000 +1.557622e-001 +0.000000e+000
  1450 -3.322685e+000 -3.474952e+000 +1.522668e-001 +0.000000e+000
  1460 -3.322183e+000 -3.475831e+000 +1.536483e-001 +0.000000e+000
  1470 -3.321981e+000 -3.473222e+000 +1.512412e-001 +0.000000e+000
  1480 -3.321935e+000 -3.477768e+000 +1.558329e-001 +0.000000e+000
  1490 -3.321483e+000 -3.480033e+000 +1.585504e-001 +0.000000e+000
  1500 -3.321799e+000 -3.479624e+000 +1.578247e-001 +0.000000e+000
  1510 -3.322227e+000 -3.477052e+000 +1.548251e-001 +0.000000e+000
  1520 -3.322099e+000 -3.474718e+000 +1.526193e-001 +0.000000e+000
  1530 -3.321653e+000 -3.473285e+000 +1.516316e-001 +0.000000e+000
  1540 -3.321674e+000 -3.478882e+000 +1.572083e-001 +0.000000e+000
  1550 -3.321730e+000 -3.478661e+000 +1.569305e-001 +0.000000e+000
  1560 -3.322012e+000 -3.480165e+000 +1.581525e-001 +0.000000e+000
  1570 -3.321865e+000 -3.476691e+000 +1.548264e-001 +0.000000e+000
  1580 -3.322090e+000 -3.479128e+000 +1.570388e-001 +0.000000e+000
  1590 -3.322388e+000 -3.477771e+000 +1.553826e-001 +0.000000e+000
  1600 -3.322609e+000 -3.481363e+000 +1.587535e-001 +0.000000e+000
  1610 -3.322560e+000 -3.476635e+000 +1.540757e-001 +0.000000e+000
  1620 -3.322472e+000 -3.478052e+000 +1.555803e-001 +0.000000e+000
  1630 -3.322576e+000 -3.478161e+000 +1.555854e-001 +0.000000e+000
  1640 -3.322127e+000 -3.469825e+000 +1.476983e-001 +0.000000e+000
  1650 -3.321427e+000 -3.475143e+000 +1.537157e-001 +0.000000e+000
  1660 -3.321931e+000 -3.480357e+000 +1.584258e-001 +0.000000e+000
  1670 -3.321734e+000 -3.476678e+000 +1.549449e-001 +0.000000e+000
  1680 -3.322419e+000 -3.482736e+000 +1.603172e-001 +0.000000e+000
  1690 -3.322233e+000 -3.478152e+000 +1.559194e-001 +0.000000e+000
  1700 -3.322116e+000 -3.476931e+000 +1.548152e-001 +0.000000e+000
  1710 -3.321982e+000 -3.477292e+000 +1.553096e-001 +0.000000e+000
  1720 -3.322283e+000 -3.477317e+000 +1.550337e-001 +0.000000e+000
  1730 -3.322745e+000 -3.477732e+000 +1.549873e-001 +0.000000e+000
  1740 -3.322847e+000 -3.477613e+000 +1.547660e-001 +0.000000e+000
  1750 -3.322706e+000 -3.475985e+000 +1.532791e-001 +0.000000e+000
  1760 -3.323006e+000 -3.482899e+000 +1.598927e-001 +0.000000e+000
  1770 -3.323172e+000 -3.478985e+000 +1.558125e-001 +0.000000e+000
  1780 -3.322977e+000 -3.475340e+000 +1.523629e-001 +0.000000e+000
  1790 -3.323183e+000 -3.483203e+000 +1.600202e-001 +0.000000e+000
  1800 -3.323143e+000 -3.477011e+000 +1.538683e-001 +0.000000e+000
  1810 -3.323349e+000 -3.475143e+000 +1.517944e-001 +0.000000e+000
  1820 -3.322686e+000 -3.474924e+000 +1.522374e-001 +0.000000e+000
  1830 -3.323158e+000 -3.484789e+000 +1.616304e-001 +0.000000e+000
  1840 -3.324175e+000 -3.482536e+000 +1.583607e-001 +0.000000e+000
  1850 -3.323732e+000 -3.472830e+000 +1.490989e-001 +0.000000e+000
  1860 -3.323177e+000 -3.479318e+000 +1.561407e-001 +0.000000e+000
  1870 -3.322695e+000 -3.475686e+000 +1.529903e-001 +0.000000e+000
  1880 -3.323055e+000 -3.481044e+000 +1.579895e-001 +0.000000e+000
  1890 -3.323392e+000 -3.477029e+000 +1.536372e-001 +0.000000e+000
  1900 -3.323567e+000 -3.483033e+000 +1.594667e-001 +0.000000e+000
  1910 -3.323401e+000 -3.476048e+000 +1.526475e-001 +0.000000e+000
  1920 -3.323532e+000 -3.485357e+000 +1.618252e-001 +0.000000e+000
  1930 -3.322991e+000 -3.471557e+000 +1.485661e-001 +0.000000e+000
  1940 -3.322981e+000 -3.479514e+000 +1.565329e-001 +0.000000e+000
  1950 -3.323454e+000 -3.480344e+000 +1.568894e-001 +0.000000e+000
  1960 -3.323840e+000 -3.480030e+000 +1.561904e-001 +0.000000e+000
  1970 -3.324438e+000 -3.486785e+000 +1.623465e-001 +0.000000e+000
  1980 -3.324629e+000 -3.478250e+000 +1.536201e-001 +0.000000e+000
  1990 -3.324046e+000 -3.480239e+000 +1.561933e-001 +0.000000e+000
  2000 -3.323953e+000 -3.477181e+000 +1.532277e-001 +0.000000e+000
  2010 -3.323580e+000 -3.478053e+000 +1.544731e-001 +0.000000e+000
  2020 -3.323282e+000 -3.480416e+000 +1.571333e-001 +0.000000e+000
  2030 -3.323209e+000 -3.476921e+000 +1.537116e-001 +0.000000e+000
  2040 -3.322473e+000 -3.477015e+000 +1.545421e-001 +0.000000e+000
  2050 -3.322005e+000 -3.471539e+000 +1.495346e-001 +0.000000e+000
  2060 -3.322289e+000 -3.478349e+000 +1.560603e-001 +0.000000e+000
  2070 -3.323052e+000 -3.481442e+000 +1.583904e-001 +0.000000e+000
  2080 -3.322588e+000 -3.474762e+000 +1.521747e-001 +0.000000e+000
  2090 -3.321998e+000 -3.473789e+000 +1.517910e-001 +0.000000e+000
  2100 -3.322445e+000 -3.479124e+000 +1.566789e-001 +0.000000e+000
  2110 -3.322228e+000 -3.475110e+000 +1.528819e-001 +0.000000e+000
  2120 -3.322274e+000 -3.476804e+000 +1.545295e-001 +0.000000e+000
  2130 -3.322089e+000 -3.479240e+000 +1.571511e-001 +0.000000e+000
  2140 -3.322139e+000 -3.478715e+000 +1.565757e-001 +0.000000e+000
  2150 -3.322341e+000 -3.472979e+000 +1.506376e-001 +0.000000e+000
  2160 -3.322310e+000 -3.480124e+000 +1.578143e-001 +0.000000e+000
  2170 -3.322861e+000 -3.478575e+000 +1.557139e-001 +0.000000e+000
  2180 -3.322726e+000 -3.476854e+000 +1.541278e-001 +0.000000e+000
  2190 -3.322864e+000 -3.477429e+000 +1.545658e-001 +0.000000e+000
  2200 -3.323618e+000 -3.479934e+000 +1.563167e-001 +0.000000e+000
  2210 -3.323799e+000 -3.478485e+000 +1.546857e-001 +0.000000e+000
  2220 -3.322813e+000 -3.471469e+000 +1.486560e-001 +0.000000e+000
  2230 -3.323136e+000 -3.479103e+000 +1.559670e-001 +0.000000e+000
  2240 -3.323396e+000 -3.483766e+000 +1.603698e-001 +0.000000e+000
  2250 -3.323757e+000 -3.476169e+000 +1.524114e-001 +0.000000e+000
  2260 -3.323469e+000 -3.474069e+000 +1.505992e-001 +0.000000e+000
  2270 -3.322636e+000 -3.470969e+000 +1.483330e-001 +0.000000e+000
  2280 -3.322254e+000 -3.480590e+000 +1.583365e-001 +0.000000e+000
  2290 -3.322418e+000 -3.477445e+000 +1.550267e-001 +0.000000e+000
  2300 -3.322828e+000 -3.480299e+000 +1.574707e-001 +0.000000e+000
  2310 -3.323565e+000 -3.478217e+000 +1.546519e-001 +0.000000e+000
  2320 -3.322934e+000 -3.476224e+000 +1.532902e-001 +0.000000e+000
  2330 -3.322440e+000 -3.472191e+000 +1.497510e-001 +0.000000e+000
  2340 -3.322415e+000 -3.477279e+000 +1.548646e-001 +0.000000e+000
  2350 -3.322462e+000 -3.481035e+000 +1.585732e-001 +0.000000e+000
  2360 -3.322791e+000 -3.481256e+000 +1.584651e-001 +0.000000e+000
  2370 -3.322775e+000 -3.480387e+000 +1.576121e-001 +0.000000e+000
  2380 -3.322696e+000 -3.475532e+000 +1.528360e-001 +0.000000e+000
  2390 -3.322342e+000 -3.477428e+000 +1.550860e-001 +0.000000e+000
  2400 -3.321953e+000 -3.471725e+000 +1.497723e-001 +0.000000e+000
  2410 -3.321866e+000 -3.473398e+000 +1.515319e-001 +0.000000e+000
  2420 -3.321935e+000 -3.480507e+000 +1.585721e-001 +0.000000e+000
  2430 -3.322524e+000 -3.477126e+000 +1.546021e-001 +0.000000e+000
  2440 -3.321889e+000 -3.474519e+000 +1.526296e-001 +0.000000e+000
  2450 -3.321770e+000 -3.479621e+000 +1.578509e-001 +0.000000e+000
  2460 -3.322910e+000 -3.481631e+000 +1.587207e-001 +0.000000e+000
  2470 -3.323286e+000 -3.475969e+000 +1.526825e-001 +0.000000e+000
  2480 -3.323293e+000 -3.478646e+000 +1.553532e-001 +0.000000e+000
  2490 -3.322335e+000 -3.474209e+000 +1.518736e-001 +0.000000e+000
  2500 -3.322158e+000 -3.475975e+000 +1.538168e-001 +0.000000e+000
  2510 -3.321800e+000 -3.479897e+000 +1.580969e-001 +0.000000e+000
  2520 -3.322082e+000 -3.476443e+000 +1.543608e-001 +0.000000e+000
  2530 -3.322191e+000 -3.478419e+000 +1.562277e-001 +0.000000e+000
  2540 -3.321825e+000 -3.471359e+000 +1.495342e-001 +0.000000e+000
  2550 -3.321860e+000 -3.475976e+000 +1.541167e-001 +0.000000e+000
  2560 -3.321987e+000 -3.478975e+000 +1.569877e-001 +0.000000e+000
  2570 -3.322266e+000 -3.476070e+000 +1.538034e-001 +0.000000e+000
  2580 -3.322203e+000 -3.482336e+000 +1.601329e-001 +0.000000e+000
  2590 -3.322679e+000 -3.480918e+000 +1.582394e-001 +0.000000e+000
  2600 -3.322411e+000 -3.475457e+000 +1.530461e-001 +0.000000e+000
  2610 -3.322524e+000 -3.478867e+000 +1.563424e-001 +0.000000e+000
  2620 -3.322798e+000 -3.479226e+000 +1.564284e-001 +0.000000e+000
  2630 -3.322469e+000 -3.477052e+000 +1.545829e-001 +0.000000e+000
  2640 -3.322886e+000 -3.477304e+000 +1.544175e-001 +0.000000e+000
  2650 -3.322577e+000 -3.474473e+000 +1.518966e-001 +0.000000e+000
  2660 -3.322129e+000 -3.474289e+000 +1.521598e-001 +0.000000e+000
  2670 -3.321738e+000 -3.476030e+000 +1.542917e-001 +0.000000e+000
  2680 -3.322354e+000 -3.480144e+000 +1.577899e-001 +0.000000e+000
  2690 -3.322089e+000 -3.477801e+000 +1.557120e-001 +0.000000e+000
  2700 -3.322234e+000 -3.477927e+000 +1.556926e-001 +0.000000e+000
  2710 -3.322307e+000 -3.481497e+000 +1.591900e-001 +0.000000e+000
  2720 -3.322345e+000 -3.474116e+000 +1.517708e-001 +0.000000e+000
  2730 -3.322347e+000 -3.475668e+000 +1.533208e-001 +0.000000e+000
  2740 -3.323062e+000 -3.477981e+000 +1.549189e-001 +0.000000e+000
  2750 -3.323398e+000 -3.481063e+000 +1.576648e-001 +0.000000e+000
  2760 -3.322711e+000 -3.479639e+000 +1.569273e-001 +0.000000e+000
  2770 -3.322747e+000 -3.474782e+000 +1.520358e-001 +0.000000e+000
  2780 -3.322984e+000 -3.476389e+000 +1.534048e-001 +0.000000e+000
  2790 -3.322059e+000 -3.475710e+000 +1.536509e-001 +0.000000e+000
  2800 -3.322278e+000 -3.474780e+000 +1.525026e-001 +0.000000e+000
  2810 -3.321674e+000 -3.475188e+000 +1.535144e-001 +0.000000e+000
  2820 -3.320962e+000 -3.475451e+000 +1.544883e-001 +0.000000e+000
  2830 -3.321771e+000 -3.482991e+000 +1.612199e-001 +0.000000e+000
  2840 -3.322834e+000 -3.483115e+000 +1.602805e-001 +0.000000e+000
  2850 -3.322739e+000 -3.477117e+000 +1.543780e-001 +0.000000e+000
  2860 -3.323042e+000 -3.481850e+000 +1.588078e-001 +0.000000e+000
  2870 -3.323295e+000 -3.474754e+000 +1.514595e-001 +0.000000e+000
  2880 -3.322873e+000 -3.474782e+000 +1.519098e-001 +0.000000e+000
  2890 -3.322700e+000 -3.475892e+000 +1.531919e-001 +0.000000e+000
  2900 -3.322520e+000 -3.474045e+000 +1.515246e-001 +0.000000e+000
  2910 -3.321823e+000 -3.471336e+000 +1.495132e-001 +0.000000e+000
  2920 -3.321438e+000 -3.473898e+000 +1.524599e-001 +0.000000e+000
  2930 -3.321859e+000 -3.481959e+000 +1.601004e-001 +0.000000e+000
  2940 -3.321448e+000 -3.476329e+000 +1.548804e-001 +0.000000e+000
  2950 -3.321125e+000 -3.475415e+000 +1.542900e-001 +0.000000e+000
  2960 -3.321392e+000 -3.478759e+000 +1.573672e-001 +0.000000e+000
  2970 -3.321741e+000 -3.475312e+000 +1.535713e-001 +0.000000e+000
  2980 -3.321900e+000 -3.479049e+000 +1.571493e-001 +0.000000e+000
  2990 -3.321867e+000 -3.478618e+000 +1.567508e-001 +0.000000e+000
  3000 -3.321690e+000 -3.477057e+000 +1.553676e-001 +0.000000e+000
  3010 -3.322465e+000 -3.477928e+000 +1.554635e-001 +0.000000e+000
  3020 -3.322445e+000 -3.479993e+000 +1.575489e-001 +0.000000e+000
  3030 -3.321717e+000 -3.480371e+000 +1.586545e-001 +0.000000e+000
  3040 -3.321693e+000 -3.475317e+000 +1.536243e-001 +0.000000e+000
  3050 -3.322200e+000 -3.478019e+000 +1.558195e-001 +0.000000e+000
  3060 -3.321354e+000 -3.474435e+000 +1.530807e-001 +0.000000e+000
  3070 -3.320877e+000 -3.470617e+000 +1.497398e-001 +0.000000e+000
  3080 -3.320816e+000 -3.477581e+000 +1.567652e-001 +0.000000e+000
  3090 -3.320598e+000 -3.474112e+000 +1.535140e-001 +0.000000e+000
  3100 -3.321518e+000 -3.482412e+000 +1.608939e-001 +0.000000e+000
  3110 -3.321652e+000 -3.475783e+000 +1.541310e-001 +0.000000e+000
  3120 -3.321710e+000 -3.474031e+000 +1.523213e-001 +0.000000e+000
  3130 -3.321427e+000 -3.477776e+000 +1.563486e-001 +0.000000e+000
  3140 -3.321419e+000 -3.476386e+000 +1.549673e-001 +0.000000e+000
  3150 -3.321566e+000 -3.473534e+000 +1.519681e-001 +0.000000e+000
  3160 -3.322206e+000 -3.480230e+000 +1.580244e-001 +0.000000e+000
  3170 -3.322575e+000 -3.482023e+000 +1.594480e-001 +0.000000e+000
  3180 -3.323226e+000 -3.480295e+000 +1.570690e-001 +0.000000e+000
  3190 -3.322875e+000 -3.474936e+000 +1.520612e-001 +0.000000e+000
  3200 -3.322899e+000 -3.479155e+000 +1.562551e-001 +0.000000e+000
  3210 -3.323132e+000 -3.482673e+000 +1.595413e-001 +0.000000e+000
  3220 -3.323052e+000 -3.474502e+000 +1.514500e-001 +0.000000e+000
  3230 -3.322567e+000 -3.477547e+000 +1.549799e-001 +0.000000e+000
  3240 -3.323224e+000 -3.483256e+000 +1.600320e-001 +0.000000e+000
  3250 -3.323894e+000 -3.484529e+000 +1.606342e-001 +0.000000e+000
  3260 -3.324055e+000 -3.475294e+000 +1.512390e-001 +0.000000e+000
  3270 -3.324111e+000 -3.476691e+000 +1.525801e-001 +0.000000e+000
  3280 -3.323216e+000 -3.478115e+000 +1.548986e-001 +0.000000e+000
  3290 -3.322740e+000 -3.475005e+000 +1.522648e-001 +0.000000e+000
  3300 -3.323136e+000 -3.479518e+000 +1.563820e-001 +0.000000e+000
  3310 -3.324200e+000 -3.481646e+000 +1.574455e-001 +0.000000e+000
  3320 -3.324143e+000 -3.480808e+000 +1.566645e-001 +0.000000e+000
  3330 -3.323947e+000 -3.479100e+000 +1.551526e-001 +0.000000e+000
  3340 -3.324120e+000 -3.481376e+000 +1.572559e-001 +0.000000e+000
  3350 -3.324294e+000 -3.482585e+000 +1.582906e-001 +0.000000e+000
  3360 -3.323929e+000 -3.474868e+000 +1.509385e-001 +0.000000e+000
  3370 -3.323553e+000 -3.470601e+000 +1.470485e-001 +0.000000e+000
  3380 -3.323395e+000 -3.476593e+000 +1.531982e-001 +0.000000e+000
  3390 -3.323383e+000 -3.479675e+000 +1.562912e-001 +0.000000e+000
  3400 -3.322915e+000 -3.476447e+000 +1.535319e-001 +0.000000e+000
  3410 -3.323433e+000 -3.478614e+000 +1.551813e-001 +0.000000e+000
  3420 -3.323683e+000 -3.479709e+000 +1.560269e-001 +0.000000e+000
  3430 -3.323607e+000 -3.479982e+000 +1.563754e-001 +0.000000e+000
  3440 -3.323339e+000 -3.474691e+000 +1.513522e-001 +0.000000e+000
  3450 -3.322484e+000 -3.476931e+000 +1.544466e-001 +0.000000e+000
  3460 -3.323104e+000 -3.477675e+000 +1.545705e-001 +0.000000e+000
  3470 -3.322723e+000 -3.481924e+000 +1.592006e-001 +0.000000e+000
  3480 -3.322835e+000 -3.476063e+000 +1.532287e-001 +0.000000e+000
  3490 -3.322892e+000 -3.477660e+000 +1.547681e-001 +0.000000e+000
  3500 -3.323356e+000 -3.477921e+000 +1.545649e-001 +0.000000e+000
  3510 -3.322962e+000 -3.480130e+000 +1.571675e-001 +0.000000e+000
  3520 -3.323431e+000 -3.476213e+000 +1.527814e-001 +0.000000e+000
